date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-05-01,6.73,1.96,30,"1992-05-01 2021-05-01",85.93,4.55,30,"1992-05-01 2021-05-01",17.79,1.95,30,"1992-05-01 2021-05-01",32.1,1.99,30,"1992-05-01 2021-05-01",-0.07,2.22,30,"1992-05-01 2021-05-01",40.83,6.02,30,"1992-05-01 2021-05-01",3.95,1.9,30,"1992-05-01 2021-05-01",6.75,1.24,30,"1992-05-01 2021-05-01",62.08,32.37,30,"1992-05-01 2021-05-01",49.13,34.65,24,"1992-05-01 2021-05-01",0.72,1.95,24,"1992-05-01 2021-05-01",0.1,0.33,29,"1992-05-01 2021-05-01",,,,
2022-04-01,0.26,2.07,30,"1992-04-01 2021-04-01",85.14,4.65,30,"1992-04-01 2021-04-01",9.78,3.42,30,"1992-04-01 2021-04-01",31.01,2.18,30,"1992-04-01 2021-04-01",-6.58,2.24,30,"1992-04-01 2021-04-01",43.94,8.68,30,"1992-04-01 2021-04-01",-2.73,2.34,30,"1992-04-01 2021-04-01",7.28,1.26,30,"1992-04-01 2021-04-01",27.59,17.53,30,"1992-04-01 2021-04-01",20.85,13.7,30,"1992-04-01 2021-04-01",9.57,11.62,30,"1992-04-01 2021-04-01",2.5,5.8,30,"1992-04-01 2021-04-01",,,,
2022-03-01,-5.43,3.18,30,"1992-03-01 2021-03-01",88.07,5.14,30,"1992-03-01 2021-03-01",-0.76,3.73,30,"1992-03-01 2021-03-01",30.72,2.92,30,"1992-03-01 2021-03-01",-13.64,3.9,30,"1992-03-01 2021-03-01",61.81,6.55,30,"1992-03-01 2021-03-01",-11.22,3.82,30,"1992-03-01 2021-03-01",7.12,1.34,30,"1992-03-01 2021-03-01",25.17,29.63,30,"1992-03-01 2021-03-01",10.51,11.84,30,"1992-03-01 2021-03-01",14.63,11.31,30,"1992-03-01 2021-03-01",14.9,13.51,29,"1992-03-01 2021-03-01",,,,
2022-02-01,-12.98,4.14,30,"1992-02-01 2021-02-01",84.21,6.35,30,"1992-02-01 2021-02-01",-9.19,3.59,30,"1992-02-01 2021-02-01",29.4,3.11,30,"1992-02-01 2021-02-01",-22.35,4.81,30,"1992-02-01 2021-02-01",65.85,5.54,30,"1992-02-01 2021-02-01",-19.63,4.25,30,"1992-02-01 2021-02-01",6.9,1.68,30,"1992-02-01 2021-02-01",10.21,8.71,30,"1992-02-01 2021-02-01",1.93,5.17,30,"1992-02-01 2021-02-01",13.38,8.75,30,"1992-02-01 2021-02-01",21.1,12.32,29,"1992-02-01 2021-02-01",,,,
2022-01-01,-14.53,3.82,30,"1992-01-01 2021-01-01",83.79,4.7,30,"1992-01-01 2021-01-01",-11.25,3.47,30,"1992-01-01 2021-01-01",30.07,3.25,30,"1992-01-01 2021-01-01",-23.68,4.44,30,"1992-01-01 2021-01-01",68.47,4.69,30,"1992-01-01 2021-01-01",-20.98,4.06,30,"1992-01-01 2021-01-01",6.79,0.99,30,"1992-01-01 2021-01-01",14.23,9.95,30,"1992-01-01 2021-01-01",0.28,0.83,30,"1992-01-01 2021-01-01",22.54,12.44,30,"1992-01-01 2021-01-01",18.3,12.73,28,"1992-01-01 2021-01-01",,,,
2021-12-01,-11.2,3.94,30,"1991-12-01 2020-12-01",87.2,4.35,30,"1991-12-01 2020-12-01",-8.27,3.85,30,"1991-12-01 2020-12-01",29.61,3.02,30,"1991-12-01 2020-12-01",-19.46,4.47,30,"1991-12-01 2020-12-01",71.62,4.45,30,"1991-12-01 2020-12-01",-17.33,4.23,30,"1991-12-01 2020-12-01",7.2,1.31,30,"1991-12-01 2020-12-01",17.73,10.8,30,"1991-12-01 2020-12-01",0.87,1.66,30,"1991-12-01 2020-12-01",26.17,14.44,30,"1991-12-01 2020-12-01",10.9,9.49,29,"1991-12-01 2020-12-01",,,,
2021-11-01,-3.94,2.87,30,"1991-11-01 2020-11-01",90.49,3.57,30,"1991-11-01 2020-11-01",-0.1,3.64,30,"1991-11-01 2020-11-01",30.56,2.84,30,"1991-11-01 2020-11-01",-10.78,3.39,30,"1991-11-01 2020-11-01",68.21,6.72,30,"1991-11-01 2020-11-01",-8.92,3.21,30,"1991-11-01 2020-11-01",7.64,0.98,30,"1991-11-01 2020-11-01",20.38,16.63,30,"1991-11-01 2020-11-01",5.52,11,30,"1991-11-01 2020-11-01",18.93,14.97,30,"1991-11-01 2020-11-01",3.6,4.73,29,"1991-11-01 2020-11-01",,,,
2021-10-01,3.76,2.07,30,"1991-10-01 2020-10-01",90.71,3.6,30,"1991-10-01 2020-10-01",10.24,2.39,30,"1991-10-01 2020-10-01",31.08,3.07,30,"1991-10-01 2020-10-01",-2.41,2.38,30,"1991-10-01 2020-10-01",56.51,6.13,30,"1991-10-01 2020-10-01",-0.29,2.01,30,"1991-10-01 2020-10-01",7.13,1.66,30,"1991-10-01 2020-10-01",36.47,22.03,30,"1991-10-01 2020-10-01",30.19,26.44,28,"1991-10-01 2020-10-01",4.97,8.18,28,"1991-10-01 2020-10-01",0.2,0.37,29,"1991-10-01 2020-10-01",,,,
2021-09-01,10.99,1.52,30,"1991-09-01 2020-09-01",91.96,2.94,30,"1991-09-01 2020-09-01",19.47,1.81,30,"1991-09-01 2020-09-01",29.86,2.7,30,"1991-09-01 2020-09-01",4.75,1.84,30,"1991-09-01 2020-09-01",49.98,4.6,30,"1991-09-01 2020-09-01",6.76,1.58,30,"1991-09-01 2020-09-01",6.36,1.24,30,"1991-09-01 2020-09-01",53.68,34.89,30,"1991-09-01 2020-09-01",45.3,20.58,18,"1991-09-01 2018-09-01",0.03,0.14,18,"1991-09-01 2018-09-01",0.1,0.37,19,"1991-09-01 2018-09-01",,,,
2021-08-01,15.78,1.02,30,"1991-08-01 2020-08-01",92.9,2.85,30,"1991-08-01 2020-08-01",25.26,1.83,30,"1991-08-01 2020-08-01",27.53,2.25,30,"1991-08-01 2020-08-01",9.96,1.14,30,"1991-08-01 2020-08-01",47.7,5.93,30,"1991-08-01 2020-08-01",11.8,1.23,30,"1991-08-01 2020-08-01",5.37,1.01,30,"1991-08-01 2020-08-01",71.56,35.45,30,"1991-08-01 2020-08-01",76.58,33.98,17,"1991-08-01 2007-08-01",0,0,17,"1991-08-01 2007-08-01",0,0.05,17,"1991-08-01 2007-08-01",,,,
2021-07-01,17.06,1.08,30,"1991-07-01 2020-07-01",93.21,2.12,30,"1991-07-01 2020-07-01",25.62,1.78,30,"1991-07-01 2020-07-01",26.59,1.89,30,"1991-07-01 2020-07-01",11.44,1.03,30,"1991-07-01 2020-07-01",51.15,4.94,30,"1991-07-01 2020-07-01",13.01,1.15,30,"1991-07-01 2020-07-01",4.87,1.1,30,"1991-07-01 2020-07-01",74.93,43.56,30,"1991-07-01 2020-07-01",87.84,48.4,17,"1991-07-01 2007-07-01",0,0,17,"1991-07-01 2007-07-01",0,0,17,"1991-07-01 2007-07-01",,,,
2021-06-01,13.96,1.32,30,"1991-06-01 2020-06-01",90.5,3.2,30,"1991-06-01 2020-06-01",23.14,1.82,30,"1991-06-01 2020-06-01",29.2,2.19,30,"1991-06-01 2020-06-01",8.08,1.48,30,"1991-06-01 2020-06-01",48.56,5.77,30,"1991-06-01 2020-06-01",10.74,1.42,30,"1991-06-01 2020-06-01",5.78,1.19,30,"1991-06-01 2020-06-01",76.14,36.75,30,"1991-06-01 2020-06-01",78.35,40.65,17,"1991-06-01 2007-06-01",0,0,17,"1991-06-01 2007-06-01",0,0,18,"1991-06-01 2014-06-01",,,,
2021-05-01,6.94,1.99,30,"1991-05-01 2020-05-01",86.21,4.21,30,"1991-05-01 2020-05-01",17.84,1.99,30,"1991-05-01 2020-05-01",31.91,2.11,30,"1991-05-01 2020-05-01",0.16,2.26,30,"1991-05-01 2020-05-01",41.31,5.87,30,"1991-05-01 2020-05-01",4.15,2.07,30,"1991-05-01 2020-05-01",6.71,1.25,30,"1991-05-01 2020-05-01",62.68,32.32,30,"1991-05-01 2020-05-01",49.51,34.76,24,"1991-05-01 2019-05-01",0.92,2.11,24,"1991-05-01 2019-05-01",0.2,0.33,29,"1991-05-01 2019-05-01",,,,
2021-04-01,0.39,2.06,30,"1991-04-01 2020-04-01",85.07,4.7,30,"1991-04-01 2020-04-01",9.88,3.48,30,"1991-04-01 2020-04-01",30.91,2.18,30,"1991-04-01 2020-04-01",-6.42,2.26,30,"1991-04-01 2020-04-01",44.12,8.61,30,"1991-04-01 2020-04-01",-2.57,2.42,30,"1991-04-01 2020-04-01",7.25,1.25,30,"1991-04-01 2020-04-01",29.53,19.78,30,"1991-04-01 2020-04-01",22.13,14.28,30,"1991-04-01 2020-04-01",9.51,11.55,30,"1991-04-01 2020-04-01",2.5,5.81,30,"1991-04-01 2020-04-01",,,,
2021-03-01,-5.54,3.15,30,"1991-03-01 2020-03-01",88.04,5.18,30,"1991-03-01 2020-03-01",-0.99,3.49,30,"1991-03-01 2020-03-01",30.44,3.08,30,"1991-03-01 2020-03-01",-13.75,3.87,30,"1991-03-01 2020-03-01",62.26,5.65,30,"1991-03-01 2020-03-01",-11.32,3.75,30,"1991-03-01 2020-03-01",7.06,1.35,30,"1991-03-01 2020-03-01",25.74,29.51,30,"1991-03-01 2020-03-01",10.3,11.94,30,"1991-03-01 2020-03-01",15.41,11.36,30,"1991-03-01 2020-03-01",15.1,13.33,29,"1991-03-01 2020-03-01",,,,
2021-02-01,-12.72,4.08,30,"1991-02-01 2020-02-01",84.3,6.29,30,"1991-02-01 2020-02-01",-8.93,3.57,30,"1991-02-01 2020-02-01",29.17,3.36,30,"1991-02-01 2020-02-01",-22.1,4.82,30,"1991-02-01 2020-02-01",65.76,5.61,30,"1991-02-01 2020-02-01",-19.37,4.31,30,"1991-02-01 2020-02-01",6.69,1.66,30,"1991-02-01 2020-02-01",10.56,8.63,30,"1991-02-01 2020-02-01",1.93,5.17,30,"1991-02-01 2020-02-01",13.6,8.75,30,"1991-02-01 2020-02-01",21.2,12.27,29,"1991-02-01 2020-02-01",,,,
2021-01-01,-14.81,3.7,30,"1991-01-01 2020-01-01",83.43,4.74,30,"1991-01-01 2020-01-01",-11.49,3.35,30,"1991-01-01 2020-01-01",30,3.32,30,"1991-01-01 2020-01-01",-24.06,4.34,30,"1991-01-01 2020-01-01",68.03,4.78,30,"1991-01-01 2020-01-01",-21.3,3.95,30,"1991-01-01 2020-01-01",6.75,1.01,30,"1991-01-01 2020-01-01",14.57,9.81,30,"1991-01-01 2020-01-01",0.28,0.83,30,"1991-01-01 2020-01-01",22.69,12.34,30,"1991-01-01 2020-01-01",18.7,12.48,28,"1991-01-01 2020-01-01",,,,
2020-12-01,-11.51,3.93,30,"1990-12-01 2019-12-01",86.86,4.53,30,"1990-12-01 2019-12-01",-8.54,3.79,30,"1990-12-01 2019-12-01",29.56,3.03,30,"1990-12-01 2019-12-01",-19.77,4.5,30,"1990-12-01 2019-12-01",71.34,4.75,30,"1990-12-01 2019-12-01",-17.59,4.21,30,"1990-12-01 2019-12-01",7.29,1.29,30,"1990-12-01 2019-12-01",17.98,10.86,30,"1990-12-01 2019-12-01",0.72,1.51,30,"1990-12-01 2019-12-01",26.17,14.43,30,"1990-12-01 2019-12-01",11,9.42,29,"1990-12-01 2019-12-01",,,,
2020-11-01,-4.01,2.88,30,"1990-11-01 2019-11-01",90.38,3.69,30,"1990-11-01 2019-11-01",-0.15,3.61,30,"1990-11-01 2019-11-01",30.4,2.84,30,"1990-11-01 2019-11-01",-10.84,3.41,30,"1990-11-01 2019-11-01",67.93,7.13,30,"1990-11-01 2019-11-01",-8.93,3.21,30,"1990-11-01 2019-11-01",7.63,0.99,30,"1990-11-01 2019-11-01",20.87,16.38,30,"1990-11-01 2019-11-01",5.94,11.07,30,"1990-11-01 2019-11-01",18.9,14.99,30,"1990-11-01 2019-11-01",3.6,4.73,29,"1990-11-01 2019-11-01",,,,
2020-10-01,3.81,2,30,"1990-10-01 2019-10-01",90.65,3.67,30,"1990-10-01 2019-10-01",10.4,2.34,30,"1990-10-01 2019-10-01",30.9,3.04,30,"1990-10-01 2019-10-01",-2.32,2.25,30,"1990-10-01 2019-10-01",56.28,6.55,30,"1990-10-01 2019-10-01",-0.2,1.91,30,"1990-10-01 2019-10-01",7.01,1.77,30,"1990-10-01 2019-10-01",36.34,22.17,30,"1990-10-01 2019-10-01",30.15,26.47,28,"1990-10-01 2019-10-01",4.51,8,28,"1990-10-01 2019-10-01",0.2,0.37,29,"1990-10-01 2019-10-01",,,,
2020-09-01,11.06,1.46,30,"1990-09-01 2019-09-01",92.08,2.86,30,"1990-09-01 2019-09-01",19.52,1.83,30,"1990-09-01 2019-09-01",29.72,2.58,30,"1990-09-01 2019-09-01",4.82,1.78,30,"1990-09-01 2019-09-01",50.06,4.45,30,"1990-09-01 2019-09-01",6.83,1.55,30,"1990-09-01 2019-09-01",6.3,1.24,30,"1990-09-01 2019-09-01",54.48,34.08,30,"1990-09-01 2019-09-01",44.57,20.26,19,"1990-09-01 2018-09-01",0.03,0.13,19,"1990-09-01 2018-09-01",0.1,0.36,20,"1990-09-01 2018-09-01",,,,
2020-08-01,15.74,1.04,30,"1990-08-01 2019-08-01",92.79,2.89,30,"1990-08-01 2019-08-01",25.28,1.86,30,"1990-08-01 2019-08-01",27.55,2.23,30,"1990-08-01 2019-08-01",9.91,1.15,30,"1990-08-01 2019-08-01",47.56,6.1,30,"1990-08-01 2019-08-01",11.8,1.23,30,"1990-08-01 2019-08-01",5.32,1.05,30,"1990-08-01 2019-08-01",70.15,36.73,30,"1990-08-01 2019-08-01",73.26,35.74,18,"1990-08-01 2007-08-01",0,0,18,"1990-08-01 2007-08-01",0,0.05,18,"1990-08-01 2007-08-01",,,,
2020-07-01,17,1.08,30,"1990-07-01 2019-07-01",93.29,2.11,30,"1990-07-01 2019-07-01",25.56,1.76,30,"1990-07-01 2019-07-01",26.47,1.92,30,"1990-07-01 2019-07-01",11.39,1.01,30,"1990-07-01 2019-07-01",51.11,4.96,30,"1990-07-01 2019-07-01",12.95,1.1,30,"1990-07-01 2019-07-01",4.81,1.09,30,"1990-07-01 2019-07-01",74.73,43.74,30,"1990-07-01 2019-07-01",84.81,48.68,18,"1990-07-01 2007-07-01",0,0,18,"1990-07-01 2007-07-01",0,0,18,"1990-07-01 2007-07-01",,,,
2020-06-01,13.98,1.34,30,"1990-06-01 2019-06-01",90.83,3.24,30,"1990-06-01 2019-06-01",23.09,1.78,30,"1990-06-01 2019-06-01",28.94,2,30,"1990-06-01 2019-06-01",8.13,1.51,30,"1990-06-01 2019-06-01",48.84,5.76,30,"1990-06-01 2019-06-01",10.71,1.41,30,"1990-06-01 2019-06-01",5.63,1.22,30,"1990-06-01 2019-06-01",78.46,38.66,30,"1990-06-01 2019-06-01",81.94,42.2,18,"1990-06-01 2007-06-01",0,0,18,"1990-06-01 2007-06-01",0,0,19,"1990-06-01 2014-06-01",,,,
2020-05-01,6.94,2,30,"1990-05-01 2019-05-01",86.25,4.16,30,"1990-05-01 2019-05-01",17.87,1.99,30,"1990-05-01 2019-05-01",31.76,2.28,30,"1990-05-01 2019-05-01",0.11,2.32,30,"1990-05-01 2019-05-01",41.2,5.98,30,"1990-05-01 2019-05-01",4.1,2.09,30,"1990-05-01 2019-05-01",6.58,1.27,30,"1990-05-01 2019-05-01",62.85,32.12,30,"1990-05-01 2019-05-01",48.69,34.29,25,"1990-05-01 2019-05-01",0.91,2.07,25,"1990-05-01 2019-05-01",0.1,0.33,30,"1990-05-01 2019-05-01",,,,
2020-04-01,0.42,2.05,30,"1990-04-01 2019-04-01",85.22,4.71,30,"1990-04-01 2019-04-01",9.93,3.45,30,"1990-04-01 2019-04-01",30.9,2.18,30,"1990-04-01 2019-04-01",-6.38,2.24,30,"1990-04-01 2019-04-01",44.11,8.61,30,"1990-04-01 2019-04-01",-2.55,2.41,30,"1990-04-01 2019-04-01",7.3,1.28,30,"1990-04-01 2019-04-01",29.59,19.74,30,"1990-04-01 2019-04-01",21.96,14.35,30,"1990-04-01 2019-04-01",8.77,10.92,30,"1990-04-01 2019-04-01",2.5,5.82,30,"1990-04-01 2019-04-01",,,,
2020-03-01,-5.5,3.16,30,"1990-03-01 2019-03-01",88.22,5.14,30,"1990-03-01 2019-03-01",-0.97,3.49,30,"1990-03-01 2019-03-01",30.22,2.95,30,"1990-03-01 2019-03-01",-13.69,3.88,30,"1990-03-01 2019-03-01",62.33,5.63,30,"1990-03-01 2019-03-01",-11.26,3.78,30,"1990-03-01 2019-03-01",7.05,1.34,30,"1990-03-01 2019-03-01",26.72,29.24,30,"1990-03-01 2019-03-01",10.95,11.9,30,"1990-03-01 2019-03-01",15.21,11.35,30,"1990-03-01 2019-03-01",14.8,13.51,29,"1990-03-01 2019-03-01",,,,
2020-02-01,-12.72,4.08,30,"1990-02-01 2019-02-01",84.42,6.27,30,"1990-02-01 2019-02-01",-8.96,3.57,30,"1990-02-01 2019-02-01",28.96,3.31,30,"1990-02-01 2019-02-01",-22.2,4.84,30,"1990-02-01 2019-02-01",65.58,5.74,30,"1990-02-01 2019-02-01",-19.43,4.31,30,"1990-02-01 2019-02-01",6.62,1.66,30,"1990-02-01 2019-02-01",10.78,8.5,30,"1990-02-01 2019-02-01",1.93,5.17,30,"1990-02-01 2019-02-01",13.77,8.67,30,"1990-02-01 2019-02-01",21.2,12.28,29,"1990-02-01 2019-02-01",,,,
2020-01-01,-14.74,3.78,30,"1990-01-01 2019-01-01",83.63,4.89,30,"1990-01-01 2019-01-01",-11.43,3.42,30,"1990-01-01 2019-01-01",29.93,3.32,30,"1990-01-01 2019-01-01",-24.04,4.35,30,"1990-01-01 2019-01-01",68.03,4.78,30,"1990-01-01 2019-01-01",-21.29,3.95,30,"1990-01-01 2019-01-01",6.69,1.06,30,"1990-01-01 2019-01-01",15.02,9.94,30,"1990-01-01 2019-01-01",0.3,0.84,30,"1990-01-01 2019-01-01",22.37,12.15,30,"1990-01-01 2019-01-01",18.6,12.54,28,"1990-01-01 2019-01-01",,,,
2019-12-01,-11.71,4.07,30,"1989-12-01 2018-12-01",86.81,4.57,30,"1989-12-01 2018-12-01",-8.75,3.93,30,"1989-12-01 2018-12-01",29.4,3.11,30,"1989-12-01 2018-12-01",-20.07,4.75,30,"1989-12-01 2018-12-01",71.17,4.9,30,"1989-12-01 2018-12-01",-17.86,4.43,30,"1989-12-01 2018-12-01",7.21,1.38,30,"1989-12-01 2018-12-01",18.38,10.6,30,"1989-12-01 2018-12-01",0.68,1.51,30,"1989-12-01 2018-12-01",26.15,14.44,30,"1989-12-01 2018-12-01",11.2,9.32,29,"1989-12-01 2018-12-01",,,,
2019-11-01,-4,2.87,30,"1989-11-01 2018-11-01",90.59,3.67,30,"1989-11-01 2018-11-01",-0.16,3.62,30,"1989-11-01 2018-11-01",30.32,2.89,30,"1989-11-01 2018-11-01",-10.93,3.48,30,"1989-11-01 2018-11-01",67.98,7.13,30,"1989-11-01 2018-11-01",-9.05,3.29,30,"1989-11-01 2018-11-01",7.56,1.08,30,"1989-11-01 2018-11-01",21.01,16.33,30,"1989-11-01 2018-11-01",5.79,11.09,30,"1989-11-01 2018-11-01",18.95,14.98,30,"1989-11-01 2018-11-01",3.6,4.72,29,"1989-11-01 2018-11-01",,,,
2019-10-01,3.81,1.99,30,"1989-10-01 2018-10-01",90.55,3.7,30,"1989-10-01 2018-10-01",10.6,2.27,30,"1989-10-01 2018-10-01",30.75,3.17,30,"1989-10-01 2018-10-01",-2.41,2.28,30,"1989-10-01 2018-10-01",55.51,6.63,30,"1989-10-01 2018-10-01",-0.25,1.92,30,"1989-10-01 2018-10-01",6.77,1.69,30,"1989-10-01 2018-10-01",35.54,22.44,30,"1989-10-01 2018-10-01",29.91,26.57,28,"1989-10-01 2018-10-01",3.26,5.1,28,"1989-10-01 2018-10-01",0.2,0.35,29,"1989-10-01 2018-10-01",,,,
