date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-05-01,9.6,1.82,30,"1992-05-01 2021-05-01",82.53,5.02,30,"1992-05-01 2021-05-01",19.07,2.03,30,"1992-05-01 2021-05-01",27.83,2.49,30,"1992-05-01 2021-05-01",2.69,1.85,30,"1992-05-01 2021-05-01",45.45,4.76,30,"1992-05-01 2021-05-01",8.08,1.81,30,"1992-05-01 2021-05-01",3.88,1.27,30,"1992-05-01 2021-05-01",74.52,33.22,30,"1992-05-01 2021-05-01",74.39,33.34,30,"1992-05-01 2021-05-01",0.13,0.58,30,"1992-05-01 2021-05-01",0,0,23,"1992-05-01 2020-05-01",,,,
2022-04-01,3.09,1.4,30,"1992-04-01 2021-04-01",80.99,4.89,30,"1992-04-01 2021-04-01",11.93,1.9,30,"1992-04-01 2021-04-01",31.06,2.79,30,"1992-04-01 2021-04-01",-4.09,1.48,30,"1992-04-01 2021-04-01",44.96,4.95,30,"1992-04-01 2021-04-01",1.83,1.36,30,"1992-04-01 2021-04-01",5.32,1.34,30,"1992-04-01 2021-04-01",77.29,31.06,30,"1992-04-01 2021-04-01",69.67,28.91,30,"1992-04-01 2021-04-01",5.14,5.87,30,"1992-04-01 2021-04-01",0.4,0.67,30,"1992-04-01 2021-04-01",,,,
2022-03-01,-1.67,2.22,30,"1992-03-01 2021-03-01",82.72,4.6,30,"1992-03-01 2021-03-01",4.95,2.61,30,"1992-03-01 2021-03-01",30.56,2.44,30,"1992-03-01 2021-03-01",-8.92,2.31,30,"1992-03-01 2021-03-01",50.84,5.63,30,"1992-03-01 2021-03-01",-4.05,2.22,30,"1992-03-01 2021-03-01",6.02,1.52,30,"1992-03-01 2021-03-01",47.42,22.3,30,"1992-03-01 2021-03-01",32.34,22.02,30,"1992-03-01 2021-03-01",15.75,11.96,30,"1992-03-01 2021-03-01",3,3.13,30,"1992-03-01 2021-03-01",,,,
2022-02-01,-4.88,2.38,30,"1992-02-01 2021-02-01",84.74,3.15,30,"1992-02-01 2021-02-01",-0.35,2.67,30,"1992-02-01 2021-02-01",31.01,3.22,30,"1992-02-01 2021-02-01",-12.35,2.98,30,"1992-02-01 2021-02-01",58.83,3.73,30,"1992-02-01 2021-02-01",-8.51,3.01,30,"1992-02-01 2021-02-01",6.06,1.77,30,"1992-02-01 2021-02-01",50.09,24.36,30,"1992-02-01 2021-02-01",23.71,18.02,30,"1992-02-01 2021-02-01",27.96,17.22,30,"1992-02-01 2021-02-01",6.2,5.39,30,"1992-02-01 2021-02-01",,,,
2022-01-01,-4.66,2.62,30,"1992-01-01 2021-01-01",86.98,3.44,30,"1992-01-01 2021-01-01",-1.08,2.52,30,"1992-01-01 2021-01-01",30.53,2.42,30,"1992-01-01 2021-01-01",-12.29,3.64,30,"1992-01-01 2021-01-01",62.69,4.52,30,"1992-01-01 2021-01-01",-8.73,3.41,30,"1992-01-01 2021-01-01",6.41,1.37,30,"1992-01-01 2021-01-01",59.28,27.43,30,"1992-01-01 2021-01-01",33.49,27.02,30,"1992-01-01 2021-01-01",28.95,17.34,30,"1992-01-01 2021-01-01",5.5,5.66,30,"1992-01-01 2021-01-01",,,,
2021-12-01,-1.72,2.13,30,"1991-12-01 2020-12-01",88.29,2.57,30,"1991-12-01 2020-12-01",1.97,2.3,30,"1991-12-01 2020-12-01",29.54,3.06,30,"1991-12-01 2020-12-01",-8.24,2.43,30,"1991-12-01 2020-12-01",63.64,3.13,30,"1991-12-01 2020-12-01",-4.85,2.46,30,"1991-12-01 2020-12-01",6.01,1.98,30,"1991-12-01 2020-12-01",56.53,21.01,30,"1991-12-01 2020-12-01",33.35,17.12,30,"1991-12-01 2020-12-01",24.14,16.72,30,"1991-12-01 2020-12-01",3,2.94,30,"1991-12-01 2020-12-01",,,,
2021-11-01,3.05,1.7,30,"1991-11-01 2020-11-01",88.75,3.4,30,"1991-11-01 2020-11-01",7.8,2.23,30,"1991-11-01 2020-11-01",28.61,3.11,30,"1991-11-01 2020-11-01",-3.25,1.77,30,"1991-11-01 2020-11-01",60.07,4.04,30,"1991-11-01 2020-11-01",0.13,1.59,30,"1991-11-01 2020-11-01",5.45,1.54,30,"1991-11-01 2020-11-01",65.86,30.67,30,"1991-11-01 2020-11-01",57.53,28.79,30,"1991-11-01 2020-11-01",8.49,8.64,30,"1991-11-01 2020-11-01",0.8,1.32,30,"1991-11-01 2020-11-01",,,,
2021-10-01,8.56,1.2,30,"1991-10-01 2020-10-01",89.63,2.7,30,"1991-10-01 2020-10-01",14.75,1.45,30,"1991-10-01 2020-10-01",27.36,2.43,30,"1991-10-01 2020-10-01",2.41,1.54,30,"1991-10-01 2020-10-01",55.79,3.86,30,"1991-10-01 2020-10-01",5.48,1.49,30,"1991-10-01 2020-10-01",4.65,1.39,30,"1991-10-01 2020-10-01",64.36,32.95,30,"1991-10-01 2020-10-01",64.06,33.05,30,"1991-10-01 2020-10-01",0.25,0.68,30,"1991-10-01 2020-10-01",0,0,23,"1991-10-01 2018-10-01",,,,
2021-09-01,14.44,1.24,30,"1991-09-01 2020-09-01",89.36,3.11,30,"1991-09-01 2020-09-01",22.29,1.69,30,"1991-09-01 2020-09-01",25.26,1.94,30,"1991-09-01 2020-09-01",8.66,1.42,30,"1991-09-01 2020-09-01",52.06,4.46,30,"1991-09-01 2020-09-01",11.71,1.74,30,"1991-09-01 2020-09-01",3.55,1.17,30,"1991-09-01 2020-09-01",66.69,31.29,30,"1991-09-01 2020-09-01",66.69,31.29,30,"1991-09-01 2020-09-01",0,0,30,"1991-09-01 2020-09-01",0,0,22,"1991-09-01 2012-09-01",,,,
2021-08-01,17.45,1.09,30,"1991-08-01 2020-08-01",87.7,3.44,30,"1991-08-01 2020-08-01",26.4,1.51,30,"1991-08-01 2020-08-01",24.63,2.27,30,"1991-08-01 2020-08-01",12.23,1.06,30,"1991-08-01 2020-08-01",49.86,3.93,30,"1991-08-01 2020-08-01",15.9,1.37,30,"1991-08-01 2020-08-01",3.43,1.42,30,"1991-08-01 2020-08-01",68.81,36.51,30,"1991-08-01 2020-08-01",68.81,36.51,30,"1991-08-01 2020-08-01",0,0,30,"1991-08-01 2020-08-01",0,0,22,"1991-08-01 2012-08-01",,,,
2021-07-01,17.56,1.32,30,"1991-07-01 2020-07-01",85.12,3.9,30,"1991-07-01 2020-07-01",27.4,1.9,30,"1991-07-01 2020-07-01",25.89,1.9,30,"1991-07-01 2020-07-01",12.1,1.24,30,"1991-07-01 2020-07-01",47.39,4.58,30,"1991-07-01 2020-07-01",16.64,1.58,30,"1991-07-01 2020-07-01",3.64,1.27,30,"1991-07-01 2020-07-01",75.16,42.23,30,"1991-07-01 2020-07-01",75.16,42.23,30,"1991-07-01 2020-07-01",0,0,30,"1991-07-01 2020-07-01",0,0,22,"1991-07-01 2012-07-01",,,,
2021-06-01,15.02,1.15,30,"1991-06-01 2020-06-01",84.65,4.54,30,"1991-06-01 2020-06-01",24.52,1.41,30,"1991-06-01 2020-06-01",26.22,2.24,30,"1991-06-01 2020-06-01",9.12,1.44,30,"1991-06-01 2020-06-01",48.47,5.05,30,"1991-06-01 2020-06-01",13.86,1.23,30,"1991-06-01 2020-06-01",3.67,1.32,30,"1991-06-01 2020-06-01",78.09,41.51,30,"1991-06-01 2020-06-01",78.09,41.51,30,"1991-06-01 2020-06-01",0,0,30,"1991-06-01 2020-06-01",0,0,23,"1991-06-01 2013-06-01",,,,
2021-05-01,9.79,1.86,30,"1991-05-01 2020-05-01",82.91,4.97,30,"1991-05-01 2020-05-01",19.16,2.11,30,"1991-05-01 2020-05-01",27.78,2.56,30,"1991-05-01 2020-05-01",2.87,1.94,30,"1991-05-01 2020-05-01",45.81,4.56,30,"1991-05-01 2020-05-01",8.18,1.85,30,"1991-05-01 2020-05-01",3.78,1.3,30,"1991-05-01 2020-05-01",76.58,31.77,30,"1991-05-01 2020-05-01",76.46,31.89,30,"1991-05-01 2020-05-01",0.12,0.58,30,"1991-05-01 2020-05-01",0,0,24,"1991-05-01 2020-05-01",,,,
2021-04-01,3.15,1.48,30,"1991-04-01 2020-04-01",81.12,5,30,"1991-04-01 2020-04-01",11.96,1.91,30,"1991-04-01 2020-04-01",30.99,2.87,30,"1991-04-01 2020-04-01",-4,1.61,30,"1991-04-01 2020-04-01",45.14,5.05,30,"1991-04-01 2020-04-01",1.86,1.39,30,"1991-04-01 2020-04-01",5.28,1.33,30,"1991-04-01 2020-04-01",79.27,31.52,30,"1991-04-01 2020-04-01",71.78,29.8,30,"1991-04-01 2020-04-01",5,5.93,30,"1991-04-01 2020-04-01",0.4,0.67,30,"1991-04-01 2020-04-01",,,,
2021-03-01,-1.64,2.24,30,"1991-03-01 2020-03-01",83.03,4.59,30,"1991-03-01 2020-03-01",4.84,2.5,30,"1991-03-01 2020-03-01",30.46,2.45,30,"1991-03-01 2020-03-01",-8.83,2.32,30,"1991-03-01 2020-03-01",51.42,5.07,30,"1991-03-01 2020-03-01",-4.04,2.22,30,"1991-03-01 2020-03-01",6.06,1.52,30,"1991-03-01 2020-03-01",49.17,24.08,30,"1991-03-01 2020-03-01",33.77,24.1,30,"1991-03-01 2020-03-01",16.06,11.67,30,"1991-03-01 2020-03-01",3.1,3.11,30,"1991-03-01 2020-03-01",,,,
2021-02-01,-4.72,2.41,30,"1991-02-01 2020-02-01",84.91,3.31,30,"1991-02-01 2020-02-01",-0.24,2.69,30,"1991-02-01 2020-02-01",30.96,3.25,30,"1991-02-01 2020-02-01",-12.24,3.02,30,"1991-02-01 2020-02-01",59.07,3.71,30,"1991-02-01 2020-02-01",-8.43,3.03,30,"1991-02-01 2020-02-01",5.97,1.76,30,"1991-02-01 2020-02-01",49.37,24.82,30,"1991-02-01 2020-02-01",23.45,18.25,30,"1991-02-01 2020-02-01",27.45,17.1,30,"1991-02-01 2020-02-01",6.2,5.43,30,"1991-02-01 2020-02-01",,,,
2021-01-01,-4.7,2.62,30,"1991-01-01 2020-01-01",87.04,3.46,30,"1991-01-01 2020-01-01",-1.14,2.52,30,"1991-01-01 2020-01-01",30.7,2.26,30,"1991-01-01 2020-01-01",-12.44,3.57,30,"1991-01-01 2020-01-01",62.74,4.53,30,"1991-01-01 2020-01-01",-8.88,3.35,30,"1991-01-01 2020-01-01",6.44,1.38,30,"1991-01-01 2020-01-01",59.36,27.36,30,"1991-01-01 2020-01-01",33.39,27.1,30,"1991-01-01 2020-01-01",29.1,17.28,30,"1991-01-01 2020-01-01",5.5,5.63,30,"1991-01-01 2020-01-01",,,,
2020-12-01,-1.67,2.15,30,"1990-12-01 2019-12-01",88.35,2.61,30,"1990-12-01 2019-12-01",1.99,2.31,30,"1990-12-01 2019-12-01",29.48,3.07,30,"1990-12-01 2019-12-01",-8.27,2.42,30,"1990-12-01 2019-12-01",63.72,3.16,30,"1990-12-01 2019-12-01",-4.91,2.44,30,"1990-12-01 2019-12-01",5.88,1.96,30,"1990-12-01 2019-12-01",58.16,23.29,30,"1990-12-01 2019-12-01",35.2,19.11,30,"1990-12-01 2019-12-01",23.94,16.63,30,"1990-12-01 2019-12-01",2.9,2.94,30,"1990-12-01 2019-12-01",,,,
2020-11-01,3.02,1.67,30,"1990-11-01 2019-11-01",88.91,3.4,30,"1990-11-01 2019-11-01",7.74,2.17,30,"1990-11-01 2019-11-01",28.63,3.12,30,"1990-11-01 2019-11-01",-3.31,1.74,30,"1990-11-01 2019-11-01",60.23,3.9,30,"1990-11-01 2019-11-01",0.03,1.53,30,"1990-11-01 2019-11-01",5.43,1.53,30,"1990-11-01 2019-11-01",64.99,31.03,30,"1990-11-01 2019-11-01",57.41,28.86,30,"1990-11-01 2019-11-01",7.77,8.27,30,"1990-11-01 2019-11-01",0.6,1.06,30,"1990-11-01 2019-11-01",,,,
2020-10-01,8.58,1.2,30,"1990-10-01 2019-10-01",89.65,2.71,30,"1990-10-01 2019-10-01",14.77,1.44,30,"1990-10-01 2019-10-01",27.35,2.43,30,"1990-10-01 2019-10-01",2.42,1.53,30,"1990-10-01 2019-10-01",55.83,3.86,30,"1990-10-01 2019-10-01",5.46,1.5,30,"1990-10-01 2019-10-01",4.61,1.39,30,"1990-10-01 2019-10-01",65.27,33.21,30,"1990-10-01 2019-10-01",64.98,33.31,30,"1990-10-01 2019-10-01",0.25,0.68,30,"1990-10-01 2019-10-01",0,0,24,"1990-10-01 2018-10-01",,,,
2020-09-01,14.45,1.23,30,"1990-09-01 2019-09-01",89.57,3.19,30,"1990-09-01 2019-09-01",22.25,1.71,30,"1990-09-01 2019-09-01",25.19,1.96,30,"1990-09-01 2019-09-01",8.66,1.42,30,"1990-09-01 2019-09-01",52.36,4.45,30,"1990-09-01 2019-09-01",11.65,1.77,30,"1990-09-01 2019-09-01",3.48,1.14,30,"1990-09-01 2019-09-01",66.75,31.23,30,"1990-09-01 2019-09-01",66.75,31.23,30,"1990-09-01 2019-09-01",0,0,30,"1990-09-01 2019-09-01",0,0,23,"1990-09-01 2012-09-01",,,,
2020-08-01,17.42,1.07,30,"1990-08-01 2019-08-01",87.87,3.56,30,"1990-08-01 2019-08-01",26.35,1.5,30,"1990-08-01 2019-08-01",24.44,2.29,30,"1990-08-01 2019-08-01",12.24,1.07,30,"1990-08-01 2019-08-01",50.08,3.96,30,"1990-08-01 2019-08-01",15.84,1.37,30,"1990-08-01 2019-08-01",3.37,1.4,30,"1990-08-01 2019-08-01",69.53,37.14,30,"1990-08-01 2019-08-01",69.53,37.14,30,"1990-08-01 2019-08-01",0,0,30,"1990-08-01 2019-08-01",0,0,23,"1990-08-01 2012-08-01",,,,
2020-07-01,17.48,1.29,30,"1990-07-01 2019-07-01",85.22,3.89,30,"1990-07-01 2019-07-01",27.28,1.82,30,"1990-07-01 2019-07-01",25.86,1.89,30,"1990-07-01 2019-07-01",11.96,1.2,30,"1990-07-01 2019-07-01",47.38,4.58,30,"1990-07-01 2019-07-01",16.49,1.51,30,"1990-07-01 2019-07-01",3.56,1.23,30,"1990-07-01 2019-07-01",75.19,42.22,30,"1990-07-01 2019-07-01",75.19,42.22,30,"1990-07-01 2019-07-01",0,0,30,"1990-07-01 2019-07-01",0,0,23,"1990-07-01 2012-07-01",,,,
2020-06-01,15.04,1.15,30,"1990-06-01 2019-06-01",84.87,4.55,30,"1990-06-01 2019-06-01",24.46,1.35,30,"1990-06-01 2019-06-01",26.25,2.25,30,"1990-06-01 2019-06-01",9.11,1.44,30,"1990-06-01 2019-06-01",48.66,4.83,30,"1990-06-01 2019-06-01",13.8,1.25,30,"1990-06-01 2019-06-01",3.6,1.27,30,"1990-06-01 2019-06-01",78.74,41.21,30,"1990-06-01 2019-06-01",78.74,41.21,30,"1990-06-01 2019-06-01",0,0,30,"1990-06-01 2019-06-01",0,0,24,"1990-06-01 2013-06-01",,,,
2020-05-01,9.79,1.87,30,"1990-05-01 2019-05-01",83.08,5.04,30,"1990-05-01 2019-05-01",19.16,2.11,30,"1990-05-01 2019-05-01",27.8,2.56,30,"1990-05-01 2019-05-01",2.91,1.9,30,"1990-05-01 2019-05-01",45.85,4.53,30,"1990-05-01 2019-05-01",8.15,1.87,30,"1990-05-01 2019-05-01",3.68,1.29,30,"1990-05-01 2019-05-01",78.03,31.2,30,"1990-05-01 2019-05-01",78.01,31.21,30,"1990-05-01 2019-05-01",0.01,0.07,30,"1990-05-01 2019-05-01",0,0,24,"1990-05-01 2013-05-01",,,,
2020-04-01,3.26,1.52,30,"1990-04-01 2019-04-01",81.31,5.11,30,"1990-04-01 2019-04-01",12.06,1.92,30,"1990-04-01 2019-04-01",30.85,2.8,30,"1990-04-01 2019-04-01",-3.81,1.67,30,"1990-04-01 2019-04-01",45.51,5.04,30,"1990-04-01 2019-04-01",1.91,1.39,30,"1990-04-01 2019-04-01",5.25,1.3,30,"1990-04-01 2019-04-01",79.67,31.1,30,"1990-04-01 2019-04-01",72.12,29.5,30,"1990-04-01 2019-04-01",5.08,5.89,30,"1990-04-01 2019-04-01",0.4,0.67,30,"1990-04-01 2019-04-01",,,,
2020-03-01,-1.72,2.14,30,"1990-03-01 2019-03-01",83.07,4.63,30,"1990-03-01 2019-03-01",4.77,2.46,30,"1990-03-01 2019-03-01",30.27,2.52,30,"1990-03-01 2019-03-01",-8.88,2.27,30,"1990-03-01 2019-03-01",51.6,5.21,30,"1990-03-01 2019-03-01",-4.14,2.14,30,"1990-03-01 2019-03-01",5.97,1.53,30,"1990-03-01 2019-03-01",48.34,24.34,30,"1990-03-01 2019-03-01",33.03,24.03,30,"1990-03-01 2019-03-01",15.98,11.74,30,"1990-03-01 2019-03-01",3,3.12,30,"1990-03-01 2019-03-01",,,,
2020-02-01,-4.68,2.43,30,"1990-02-01 2019-02-01",85.08,3.41,30,"1990-02-01 2019-02-01",-0.23,2.7,30,"1990-02-01 2019-02-01",30.94,3.25,30,"1990-02-01 2019-02-01",-12.26,3.01,30,"1990-02-01 2019-02-01",59.15,3.7,30,"1990-02-01 2019-02-01",-8.47,3.01,30,"1990-02-01 2019-02-01",5.86,1.73,30,"1990-02-01 2019-02-01",50.2,25.3,30,"1990-02-01 2019-02-01",24.98,18.24,30,"1990-02-01 2019-02-01",26.54,16.41,30,"1990-02-01 2019-02-01",6.2,5.42,30,"1990-02-01 2019-02-01",,,,
2020-01-01,-4.69,2.64,30,"1990-01-01 2019-01-01",87.06,3.48,30,"1990-01-01 2019-01-01",-1.1,2.56,30,"1990-01-01 2019-01-01",30.85,2.25,30,"1990-01-01 2019-01-01",-12.39,3.63,30,"1990-01-01 2019-01-01",62.76,4.55,30,"1990-01-01 2019-01-01",-8.86,3.37,30,"1990-01-01 2019-01-01",6.39,1.37,30,"1990-01-01 2019-01-01",56.21,24.14,30,"1990-01-01 2019-01-01",30.64,23.59,30,"1990-01-01 2019-01-01",28.51,17.52,30,"1990-01-01 2019-01-01",5.5,5.66,30,"1990-01-01 2019-01-01",,,,
2019-12-01,-1.94,2.5,30,"1989-12-01 2018-12-01",88.37,2.62,30,"1989-12-01 2018-12-01",1.72,2.66,30,"1989-12-01 2018-12-01",29.35,3.11,30,"1989-12-01 2018-12-01",-8.61,2.9,30,"1989-12-01 2018-12-01",63.63,3.13,30,"1989-12-01 2018-12-01",-5.26,3,30,"1989-12-01 2018-12-01",5.78,1.93,30,"1989-12-01 2018-12-01",56.58,23.95,30,"1989-12-01 2018-12-01",33.9,19.87,30,"1989-12-01 2018-12-01",23.99,16.65,30,"1989-12-01 2018-12-01",3,2.95,30,"1989-12-01 2018-12-01",,,,
2019-11-01,3.09,1.61,30,"1989-11-01 2018-11-01",88.93,3.4,30,"1989-11-01 2018-11-01",7.81,2.1,30,"1989-11-01 2018-11-01",28.82,3.32,30,"1989-11-01 2018-11-01",-3.3,1.72,30,"1989-11-01 2018-11-01",60.25,3.9,30,"1989-11-01 2018-11-01",0.03,1.53,30,"1989-11-01 2018-11-01",5.33,1.49,30,"1989-11-01 2018-11-01",66.25,30.79,30,"1989-11-01 2018-11-01",59.25,28.37,30,"1989-11-01 2018-11-01",7.29,8,30,"1989-11-01 2018-11-01",0.4,0.64,30,"1989-11-01 2018-11-01",,,,
2019-10-01,8.52,1.17,30,"1989-10-01 2018-10-01",89.74,2.8,30,"1989-10-01 2018-10-01",14.78,1.44,30,"1989-10-01 2018-10-01",27.17,2.34,30,"1989-10-01 2018-10-01",2.36,1.53,30,"1989-10-01 2018-10-01",55.8,3.86,30,"1989-10-01 2018-10-01",5.4,1.52,30,"1989-10-01 2018-10-01",4.51,1.33,30,"1989-10-01 2018-10-01",63.27,30.58,30,"1989-10-01 2018-10-01",62.97,30.67,30,"1989-10-01 2018-10-01",0.25,0.68,30,"1989-10-01 2018-10-01",0,0,25,"1989-10-01 2018-10-01",,,,
